player_id,name,role,round,home_average,away_average,overall_average,current_price,matches_played,rating,team_id,match_minus_1,match_minus_2,last_2_average,target_points,unique_id,team,matchup_prob_win,matchup_prob_draw,matchup_prob_loss,is_home,opponent,form_trend,home_away_diff,price_per_point,price_efficiency,recent_momentum,home_form_interaction,away_form_interaction,location_adjusted_average,matchup_strength,team_expected_performance,delantero_matchup_bonus,centrocampista_matchup_bonus,defensa_matchup_bonus,portero_matchup_bonus,home_matchup_boost,difficult_matchup,easy_matchup
576cb7e161f452a36e9181f4,Cervi,delantero,13,0.0,0.0,0.0,1000000,0,1,504e581e4d8bec9a670000d9,0,0,0.0,0.0,1b712c488ecb0afb4bf8cd69207013eda0c9df28757cdd798e9024f3e7c4a64a,Celta,0.32097136069684573,0.31041309225287056,0.36861554705028376,0,Alaves,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,-0.047644186353438034,1.2733271743434078,0.6419427213936915,0.0,0.0,0.0,0.0,0,0
5214d165dbf8b74f020000e3,Aitor Fernández,portero,13,0.0,0.0,0.0,1000000,0,1,504e581e4d8bec9a670000d1,0,0,0.0,0.0,9d2811fde994964393a1f45aceac80785dec08f9a278eb1a0347d074f19790e7,Osasuna,0.34292529204470634,0.30519241201389724,0.3518822959413964,1,Sociedad,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,-0.008957003896690074,1.3339682881480162,0.0,0.0,0.0,0.9721765560879054,0.17146264602235317,0,0
5201061f19cbe478070000c6,Sergio Herrera,portero,13,3.4285714285714284,6.5,5.066666666666666,20275061,15,5,504e581e4d8bec9a670000d1,9,8,8.5,2.0,a6e0d15866257b65645916cf20c72cecc6455d2c6b5d7c607f336c66309f2347,Osasuna,0.34292529204470634,0.30519241201389724,0.3518822959413964,1,Sociedad,3.4333333333333336,-3.0714285714285716,3924205.3548387103,2.498964943516898e-07,8.6,3.4285714285714284,0.0,3.4285714285714284,-0.008957003896690074,1.3339682881480162,0.0,0.0,0.0,0.9721765560879054,0.17146264602235317,0,0
520d201ca776cc826b000029,Luis Rioja,delantero,13,5.375,3.4285714285714284,4.466666666666667,21612478,15,5,504e581e4d8bec9a670000cb,9,-2,3.5,2.0,847fc14ca86036c693614d07757e2be5eb1c00f69b60ee756edee55bfa00d6fd,Valencia,0.47325621433124054,0.2681338324822893,0.25860995318647023,1,Levante,-0.9666666666666668,1.9464285714285716,4732659.416058394,2.0667073283621927e-07,4.6,5.375,0.0,5.375,0.2146462611447703,1.687902475476011,0.9465124286624811,0.0,0.0,0.0,0.23662810716562027,0,0
55916197c498293442727262,Unai Simón,portero,13,4.666666666666667,4.142857142857143,4.4375,20784930,16,5,504e581e4d8bec9a670000c9,-1,4,1.5,8.0,ec76e5f8ac75adb8f4502f610c8736f2142a7bee5a23dab4ca6463466ecedd66,Ath Bilbao,0.14106166168444886,0.18864533598519112,0.6702930023303599,0,Barcelona,-2.9375,0.5238095238095237,4580700.826446282,2.1349602813192058e-07,1.0,0.0,4.142857142857143,4.142857142857143,-0.529231340645911,0.6118303210385376,0.0,0.0,0.0,0.4945604965044601,0.0,1,0
51b9e593e401a15f2c00019f,Toljan,defensa,13,3.1666666666666665,5.666666666666667,4.666666666666667,14759852,15,4,504e581e4d8bec9a670000cf,6,3,4.5,5.0,b0539552af117dcdaf74ffc38ce61d30e408d673ad1a17a90ec3cad9cdf9fc0e,Levante,0.25860995318647023,0.2681338324822893,0.47325621433124054,0,Valencia,-0.16666666666666696,-2.5000000000000004,3096472.4475524477,3.161729986633109e-07,4.8,0.0,5.666666666666667,5.666666666666667,-0.2146462611447703,1.0439636920417,0.0,0.0,0.39267686942761487,0.0,0.0,0,0
52175e9470a79164260001a4,Borja Iglesias,delantero,13,6.125,6.285714285714286,6.2,23087682,15,5,504e581e4d8bec9a670000d9,11,3,7.0,4.0,01bbcad06be14280ab34c31c5121c0a5542555135ef39d3737f54d996869b6a5,Celta,0.32097136069684573,0.31041309225287056,0.36861554705028376,0,Alaves,0.7999999999999998,-0.1607142857142856,3664711.4285714286,2.6854146726379896e-07,7.8,0.0,6.285714285714286,6.285714285714286,-0.047644186353438034,1.2733271743434078,0.6419427213936915,0.0,0.0,0.0,0.0,0,0
504e58bb4d8bec9a67000187,Koke,centrocampista,13,5.714285714285714,3.875,4.733333333333333,19851139,15,4,504e581e4d8bec9a670000c8,2,5,3.5,5.0,a77d29009a51c64297967801b67d0b9e727851547199c95ee5b75d25b044de70,Ath Madrid,0.5401200059630292,0.27560375670840787,0.18427623732856296,0,Getafe,-1.2333333333333334,1.8392857142857144,4107132.206896552,2.38441397913406e-07,3.2,0.0,3.875,3.875,0.35584376863446626,1.8959637745974955,0.0,0.648144007155635,0.0,0.0,0.0,0,1
504f647e4d8bec9a67000484,Stuani,delantero,13,3.6,2.75,3.2222222222222223,1000000,9,1,520347e4b8d07d930b00000f,2,6,4.0,2.0,fb574722896ebda075dde913dcd2eaaf375aa40849c79ba92c6632c5150806e1,Girona,0.17170919729723452,0.21552464764204612,0.6127661550607193,0,Betis,0.7777777777777777,0.8500000000000001,301003.34448160534,3.2222222222222222e-06,3.6000000000000005,0.0,2.75,2.75,-0.44105695776348475,0.7306522395337497,0.34341839459446905,0.0,0.0,0.0,0.0,1,0
55a975025bcb491d02476ab2,Álvaro Lemos,defensa,13,0.0,0.0,0.0,1000000,0,1,51ffb00e78b20d7f0700003f,0,0,0.0,0.0,e79d5efa5ac2e8828f5729f898ce692ddb51ce0a4736101b60cd0487b1204e9e,Oviedo,0.2803608302583757,0.290776712497077,0.42886245724454736,1,Vallecano,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,-0.14850162698617164,1.1318592032722041,0.0,0.0,0.4257491865069142,0.0,0.14018041512918786,0,0
